38.37957,-88.37697,1212 W Main St,McDonald's
38.58134,-92.21398,2333 Missouri Blvd,Jack in the Box
37.78839,-89.32524,550 E Industrial Park Rd,McDonald's
31.02181,-87.49386,220 S Main St,Burger King
38.87866,-89.39077,1607 S State Route 127,Taco Bell
40.828053,-73.92529,51-67 E 161st St,McDonald's
40.757015,-73.98944,253 W 42nd St,Five Guys
38.858362,-77.376969,4461 Market Commons Dr,Pei Wei
38.637623,-77.297706,14493 Gideon Dr,Wendy's
38.1575,-85.7112,2815 Fern Valley Rd,Arby's
38.13627,-85.71168,2800 Outer Loop,McDonald's
38.156731,-85.712124,6501 Paramount Park Dr,Taco Bell
37.053586,-93.302767,713 McCroskey St,Arby's
34.852468,-82.451033,3409 W Blue Ridge Dr,Taco Bell
34.853023,-82.452875,6103 White Horse Rd,McDonald's
36.5098,-87.2763,2219 Madison Street,SONIC Drive In
36.5401,-87.3663,788 Riverside Drive,Taco Bell
35.90428,-84.14246,400 Lovell Rd,Wendy's
27.856211,-97.629141,13433 Leopard St,Burger King
30.046579,-94.886769,208 E Highway 90,Jack in the Box
37.15422,-93.29613,3305 S Campbell Ave Ste E,Jimmy John's
36.1217,-86.7054,1173 Murfreesboro Rd,McDonald's
32.8095,-98.0953,2203 E Hubbard St,Taco Bell
28.8117,-96.9739,2901 Houston Hwy,Wendy's
28.552592,-81.464927,6201 W Colonial Drive,Krystal
37.891487,-122.12335,3596 MT Diablo Blvd,Baja Fresh
30.528322,-90.956294,31707 LA Highway 16,Mcdonald's
37.60553,-93.40686,903 S Springfield Ave,McDonald's
37.596828,-93.403066,1875 S Springfield Ave,Taco Bell
38.55503,-92.19907,1905 Southwest Blvd,Taco Bell
38.581753,-92.219515,2605 Missouri Blvd,Taco Bell
38.58141,-92.24298,3407 Missouri Blvd,Chick-fil-A
37.596372,-93.402919,1911 S Springfield Ave,Burger King
33.9516,-78.0426,5160 Southport Supply Road,Bojangles' Famous Chicken 'n Biscuits
39.93634,-91.35881,421 N 36th St,Burger King
36.32953,-94.12543,501 S 8th St,Arby's
36.167387,-94.143617,2000 S Pleasant St,Wendy's
36.08869,-93.74247,311 N Gaskill St,SUBWAY
36.1825,-94.138655,401 S Thompson St,Hardee's
36.16732,-94.11799,1260 E Robinson Ave,McDonald's
36.17076,-94.13973,1300 S Thompson St,Burger King
40.40352,-91.39082,1407 Main St,McDonald's
40.63043,-91.32385,1421 Avenue H,Taco Bell
37.079654,-94.477436,1029 S Range Line Rd,Taco Bell
25.594612,-80.356141,18710 S Dixie Hwy,Pollo Tropical
38.003166,-91.61875,709 N Jefferson St,Burger King
29.956277,-90.217056,9601 Jefferson Hwy,McDonald's
34.252985,-88.716015,368 S Gloster St,Wendy's
34.25764,-88.71664,840 W Main St,Burger King
34.257816,-89.018178,207 Highway 15 N,Burger King
35.915443,-86.833983,1130 Murfreesboro Rd,Arby's
34.25054,-89.01787,116 Highway 15 N,Domino's Pizza
34.2297,-88.7196,1221 S Gloster St,Domino's Pizza
30.733883,-88.4936,11292 Old 63 S,Burger King
30.40158,-88.97576,2395 Pass Rd,Burger King
32.26905,-90.13568,309 S Pearson Rd.,Waffle House
32.30062571,-90.25812824,4337 Robinson St,Popeye's Chicken & Biscuits
32.32814749,-90.25158737,4725 Clinton Blvd,Popeye's Chicken & Biscuits
43.10586,-93.607445,605 W US Highway 18,Hardee's
43.12581,-95.14723,202 11th Street Sw Plz,Burger King
41.00652,-91.98436,1705 W Burlington Ave,McDonald's
